trial_id,loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/lr_g,config/lr_d,config/batch_size,config/hidden_dim,config/embedding_dim,config/num_layers,config/dropout_prob,config/num_heads,config/bidirectional,config/n_disc_steps,config/clip_value,config/optimizer,config/n_epochs
61475_00116,0.6931473612785339,1724192184,,True,5,2024-08-20_18-16-24,15.042359113693237,76.76868915557861,707141,WUSSYRD230001,172.27.161.222,76.76868915557861,5,"116_batch_size=64,bidirectional=True,clip_value=0.0056,dropout_prob=0.2500,embedding_dim=64,hidden_dim=64,lr_d=0.0000,lr_g=0.0014,n_disc_steps=1,num_heads=4,num_layers=3",0.001370310931242604,3.9221896463641834e-05,64,64,64,3,0.25,4,True,1,0.005615090830258956,rmsprop,25
61475_00117,0.693164587020874,1724192330,,True,5,2024-08-20_18-18-50,29.52194118499756,149.9497230052948,707705,WUSSYRD230001,172.27.161.222,149.9497230052948,5,"117_batch_size=32,bidirectional=True,clip_value=0.0069,dropout_prob=0.5000,embedding_dim=16,hidden_dim=16,lr_d=0.0001,lr_g=0.0000,n_disc_steps=3,num_heads=8,num_layers=2",3.2383166018383785e-05,6.743724733858059e-05,32,16,16,2,0.5,8,True,3,0.0069113244857270115,rmsprop,25
61475_00118,0.6910346150398254,1724192463,,True,25,2024-08-20_18-21-03,10.90667724609375,276.0285265445709,708013,WUSSYRD230001,172.27.161.222,276.0285265445709,25,"118_batch_size=128,bidirectional=False,clip_value=0.0038,dropout_prob=0.2500,embedding_dim=64,hidden_dim=32,lr_d=0.0079,lr_g=0.0030,n_disc_steps=1,num_heads=2,num_layers=3",0.003032583795994123,0.00787569496255353,128,32,64,3,0.25,2,False,1,0.0038288943264345805,rmsprop,25
61475_00119,0.693159282207489,1724192499,,True,10,2024-08-20_18-21-39,16.37071466445923,166.0388286113739,708902,WUSSYRD230001,172.27.161.222,166.0388286113739,10,"119_batch_size=32,bidirectional=False,clip_value=0.0096,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0001,lr_g=0.0001,n_disc_steps=1,num_heads=4,num_layers=3",0.00012120138846391409,8.022714358011815e-05,32,128,32,3,0.5,4,False,1,0.009631112600686564,rmsprop,25
61475_00120,0.6932305097579956,1724192633,,True,5,2024-08-20_18-23-53,32.69882154464722,166.8421494960785,709891,WUSSYRD230001,172.27.161.222,166.8421494960785,5,"120_batch_size=32,bidirectional=True,clip_value=0.0062,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0003,lr_g=0.0031,n_disc_steps=3,num_heads=8,num_layers=3",0.0031166851267940263,0.0003312330748439384,32,16,64,3,0.5,8,True,3,0.006171668952475217,rmsprop,25
61475_00121,0.6940166354179382,1724192586,,True,5,2024-08-20_18-23-06,16.317163228988647,83.85526895523071,710278,WUSSYRD230001,172.27.161.222,83.85526895523071,5,"121_batch_size=32,bidirectional=False,clip_value=0.0045,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0015,lr_g=0.0014,n_disc_steps=1,num_heads=4,num_layers=3",0.0013955209643607125,0.0015098539617434757,32,128,32,3,0.5,4,False,1,0.004494017550761353,rmsprop,25
61475_00122,0.6937708854675293,1724193070,,True,10,2024-08-20_18-31-10,48.05437779426575,481.55124258995056,710844,WUSSYRD230001,172.27.161.222,481.55124258995056,10,"122_batch_size=32,bidirectional=True,clip_value=0.0073,dropout_prob=0.2500,embedding_dim=16,hidden_dim=128,lr_d=0.0020,lr_g=0.0004,n_disc_steps=3,num_heads=8,num_layers=3",0.00035493244687577713,0.00203600508872916,32,128,16,3,0.25,8,True,3,0.007317282120647469,rmsprop,25
61475_00123,0.6936599612236023,1724192796,,True,5,2024-08-20_18-26-36,31.48196053504944,160.27209210395813,711199,WUSSYRD230001,172.27.161.222,160.27209210395813,5,"123_batch_size=32,bidirectional=False,clip_value=0.0010,dropout_prob=0.2500,embedding_dim=64,hidden_dim=16,lr_d=0.0021,lr_g=0.0001,n_disc_steps=3,num_heads=4,num_layers=2",7.780838431894612e-05,0.0020549004099144116,32,16,64,2,0.25,4,False,3,0.0010264953937998377,rmsprop,25
61475_00124,0.6943904757499695,1724192958,,True,5,2024-08-20_18-29-18,31.30062985420227,158.81243634223938,711822,WUSSYRD230001,172.27.161.222,158.81243634223938,5,"124_batch_size=32,bidirectional=True,clip_value=0.0040,dropout_prob=0.2500,embedding_dim=32,hidden_dim=32,lr_d=0.0041,lr_g=0.0003,n_disc_steps=3,num_heads=4,num_layers=3",0.0003192971963421874,0.004078649766550415,32,32,32,3,0.25,4,True,3,0.003982765521226328,rmsprop,25
61475_00125,0.6937896609306335,1724193030,,True,5,2024-08-20_18-30-30,13.287371635437012,68.74532747268677,712401,WUSSYRD230001,172.27.161.222,68.74532747268677,5,"125_batch_size=128,bidirectional=True,clip_value=0.0037,dropout_prob=0.2500,embedding_dim=32,hidden_dim=64,lr_d=0.0034,lr_g=0.0000,n_disc_steps=1,num_heads=4,num_layers=3",4.24542871559665e-05,0.0034017220528124383,128,64,32,3,0.25,4,True,1,0.003693634008946165,rmsprop,25
61475_00126,0.6931648850440979,1724193271,,True,10,2024-08-20_18-34-31,23.558483600616455,238.35078120231628,712919,WUSSYRD230001,172.27.161.222,238.35078120231628,10,"126_batch_size=64,bidirectional=False,clip_value=0.0087,dropout_prob=0.5000,embedding_dim=16,hidden_dim=16,lr_d=0.0001,lr_g=0.0121,n_disc_steps=3,num_heads=4,num_layers=3",0.012121210137213687,7.380362892747962e-05,64,16,16,3,0.5,4,False,3,0.008658584921716053,rmsprop,25
61475_00127,0.6932475566864014,1724193195,,True,10,2024-08-20_18-33-15,12.013273239135742,121.45048546791077,713265,WUSSYRD230001,172.27.161.222,121.45048546791077,10,"127_batch_size=64,bidirectional=False,clip_value=0.0087,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0010,lr_g=0.0037,n_disc_steps=1,num_heads=2,num_layers=3",0.0037172528878095944,0.0009545140309275596,64,16,64,3,0.5,2,False,1,0.008673219492684434,rmsprop,25
61475_00128,1.0730229616165161,1724193416,,True,5,2024-08-20_18-36-56,42.718005895614624,216.71178340911865,714077,WUSSYRD230001,172.27.161.222,216.71178340911865,5,"128_batch_size=128,bidirectional=True,clip_value=0.0089,dropout_prob=0.5000,embedding_dim=64,hidden_dim=128,lr_d=0.0105,lr_g=0.0020,n_disc_steps=3,num_heads=2,num_layers=2",0.002000452436639325,0.01050627249003003,128,128,64,2,0.5,2,True,3,0.008926407561161762,rmsprop,25
61475_00129,0.6931422352790833,1724193725,,True,20,2024-08-20_18-42-05,22.28477168083191,450.2647840976715,714527,WUSSYRD230001,172.27.161.222,450.2647840976715,20,"129_batch_size=128,bidirectional=False,clip_value=0.0022,dropout_prob=0.5000,embedding_dim=32,hidden_dim=32,lr_d=0.0000,lr_g=0.0002,n_disc_steps=3,num_heads=8,num_layers=2",0.0002163554638054324,2.2095416168468835e-05,128,32,32,2,0.5,8,False,3,0.002161066679820916,rmsprop,25
61475_00130,0.6932087540626526,1724193656,,True,5,2024-08-20_18-40-56,46.19782280921936,237.17403101921082,715159,WUSSYRD230001,172.27.161.222,237.17403101921082,5,"130_batch_size=64,bidirectional=True,clip_value=0.0043,dropout_prob=0.2500,embedding_dim=32,hidden_dim=64,lr_d=0.0002,lr_g=0.0067,n_disc_steps=5,num_heads=2,num_layers=2",0.006679895647604894,0.00024839701497170327,64,64,32,2,0.25,2,True,5,0.004270597157793838,rmsprop,25
61475_00131,0.6931297183036804,1724194247,,True,25,2024-08-20_18-50-47,23.326767444610596,587.4577782154083,715977,WUSSYRD230001,172.27.161.222,587.4577782154083,25,"131_batch_size=128,bidirectional=False,clip_value=0.0075,dropout_prob=0.2500,embedding_dim=32,hidden_dim=64,lr_d=0.0001,lr_g=0.0039,n_disc_steps=3,num_heads=2,num_layers=2",0.003946564513916152,7.0677366589222e-05,128,64,32,2,0.25,2,False,3,0.007463342752451032,rmsprop,25
61475_00132,0.6930513381958008,1724194941,,True,25,2024-08-20_19-02-21,48.09730887413025,1213.2908728122711,716467,WUSSYRD230001,172.27.161.222,1213.2908728122711,25,"132_batch_size=32,bidirectional=True,clip_value=0.0026,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0003,lr_g=0.0004,n_disc_steps=5,num_heads=2,num_layers=2",0.0003532993132796437,0.00034378714295898305,32,16,64,2,0.5,2,True,5,0.0026252029275174046,rmsprop,25
61475_00133,0.6931472420692444,1724194688,,True,10,2024-08-20_18-58-08,43.275822162628174,437.42367243766785,717940,WUSSYRD230001,172.27.161.222,437.42367243766785,10,"133_batch_size=128,bidirectional=True,clip_value=0.0022,dropout_prob=0.2500,embedding_dim=64,hidden_dim=128,lr_d=0.0009,lr_g=0.0037,n_disc_steps=3,num_heads=2,num_layers=3",0.003733610402671228,0.000888343034555371,128,128,64,3,0.25,2,True,3,0.0022113759792022495,rmsprop,25
61475_00134,0.6932897567749023,1724195639,,True,25,2024-08-20_19-13-59,37.79499268531799,947.6264133453369,718925,WUSSYRD230001,172.27.161.222,947.6264133453369,25,"134_batch_size=32,bidirectional=True,clip_value=0.0049,dropout_prob=0.5000,embedding_dim=64,hidden_dim=64,lr_d=0.0030,lr_g=0.0003,n_disc_steps=3,num_heads=4,num_layers=3",0.0003265853928460741,0.0029648128722530856,32,64,64,3,0.5,4,True,3,0.004875102261587771,rmsprop,25
61475_00135,0.6933066844940186,1724195055,,True,5,2024-08-20_19-04-15,21.625898361206055,110.35851526260376,719644,WUSSYRD230001,172.27.161.222,110.35851526260376,5,"135_batch_size=128,bidirectional=False,clip_value=0.0076,dropout_prob=0.2500,embedding_dim=32,hidden_dim=32,lr_d=0.0006,lr_g=0.0001,n_disc_steps=3,num_heads=2,num_layers=3",6.762108310658533e-05,0.000623866674122845,128,32,32,3,0.25,2,False,3,0.007637135027128717,rmsprop,25
61475_00136,0.6933566927909851,1724195158,,True,5,2024-08-20_19-05-58,19.625996589660645,100.60303783416748,720206,WUSSYRD230001,172.27.161.222,100.60303783416748,5,"136_batch_size=64,bidirectional=True,clip_value=0.0099,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0070,lr_g=0.0000,n_disc_steps=1,num_heads=4,num_layers=2",4.150219236997302e-05,0.0070235971623494415,64,128,32,2,0.5,4,True,1,0.009878753753001271,rmsprop,25
61475_00137,0.6931394338607788,1724195793,,True,20,2024-08-20_19-16-33,31.40184783935547,631.3146598339081,720766,WUSSYRD230001,172.27.161.222,631.3146598339081,20,"137_batch_size=32,bidirectional=False,clip_value=0.0037,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0000,lr_g=0.0076,n_disc_steps=3,num_heads=8,num_layers=3",0.007598423925969274,3.12592849692885e-05,32,16,64,3,0.5,8,False,3,0.003713063711268433,rmsprop,25
61475_00138,0.6931524276733398,1724195714,,True,5,2024-08-20_19-15-14,13.951418161392212,71.90162205696106,722061,WUSSYRD230001,172.27.161.222,71.90162205696106,5,"138_batch_size=32,bidirectional=False,clip_value=0.0010,dropout_prob=0.5000,embedding_dim=32,hidden_dim=16,lr_d=0.0000,lr_g=0.0001,n_disc_steps=1,num_heads=2,num_layers=3",8.006084927895265e-05,2.2396516880198206e-05,32,16,32,3,0.5,2,False,1,0.0010015898855384865,rmsprop,25
61475_00139,0.6930896639823914,1724196080,,True,25,2024-08-20_19-21-20,14.391463994979858,362.00829315185547,722579,WUSSYRD230001,172.27.161.222,362.00829315185547,25,"139_batch_size=32,bidirectional=True,clip_value=0.0054,dropout_prob=0.5000,embedding_dim=32,hidden_dim=16,lr_d=0.0002,lr_g=0.0012,n_disc_steps=1,num_heads=4,num_layers=2",0.00119619062226902,0.00024108384018659324,32,16,32,2,0.5,4,True,1,0.005402248156547907,rmsprop,25
61475_00140,0.69309401512146,1724196872,,True,25,2024-08-20_19-34-32,42.94701099395752,1076.0565855503082,723137,WUSSYRD230001,172.27.161.222,1076.0565855503082,25,"140_batch_size=128,bidirectional=True,clip_value=0.0031,dropout_prob=0.2500,embedding_dim=64,hidden_dim=64,lr_d=0.0002,lr_g=0.0120,n_disc_steps=5,num_heads=8,num_layers=3",0.011995545610065099,0.000222671794961068,128,64,64,3,0.25,8,True,5,0.0031042020448488797,rmsprop,25
61475_00141,0.6931843757629395,1724196247,,True,5,2024-08-20_19-24-07,32.46021866798401,164.6537549495697,724338,WUSSYRD230001,172.27.161.222,164.6537549495697,5,"141_batch_size=32,bidirectional=False,clip_value=0.0044,dropout_prob=0.2500,embedding_dim=64,hidden_dim=16,lr_d=0.0001,lr_g=0.0127,n_disc_steps=3,num_heads=8,num_layers=3",0.012675347633568371,0.0001487697633094924,32,16,64,3,0.25,8,False,3,0.0044298430745934765,rmsprop,25
61475_00142,0.6938856840133667,1724196527,,True,10,2024-08-20_19-28-47,27.399762868881226,276.5065360069275,724943,WUSSYRD230001,172.27.161.222,276.5065360069275,10,"142_batch_size=64,bidirectional=False,clip_value=0.0016,dropout_prob=0.2500,embedding_dim=64,hidden_dim=64,lr_d=0.0092,lr_g=0.0001,n_disc_steps=3,num_heads=4,num_layers=2",7.892446155967036e-05,0.009217218370438271,64,64,64,2,0.25,4,False,3,0.0016362901630194362,rmsprop,25
61475_00143,0.6932724714279175,1724196664,,True,10,2024-08-20_19-31-04,13.11041522026062,133.11850452423096,725833,WUSSYRD230001,172.27.161.222,133.11850452423096,10,"143_batch_size=64,bidirectional=True,clip_value=0.0022,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0006,lr_g=0.0035,n_disc_steps=1,num_heads=8,num_layers=3",0.0034980926896826248,0.0005790827662089759,64,16,64,3,0.5,8,True,1,0.0022149636852547127,rmsprop,25
61475_00144,0.6931596398353577,1724196796,,True,5,2024-08-20_19-33-16,25.391231536865234,129.30245208740234,726567,WUSSYRD230001,172.27.161.222,129.30245208740234,5,"144_batch_size=64,bidirectional=False,clip_value=0.0044,dropout_prob=0.5000,embedding_dim=16,hidden_dim=64,lr_d=0.0000,lr_g=0.0009,n_disc_steps=3,num_heads=2,num_layers=3",0.0009493521449205918,4.270665505409738e-05,64,64,16,3,0.5,2,False,3,0.004352373033557353,rmsprop,25
61475_00145,0.6932054162025452,1724197083,,True,10,2024-08-20_19-38-03,27.9417507648468,283.939989566803,727131,WUSSYRD230001,172.27.161.222,283.939989566803,10,"145_batch_size=64,bidirectional=True,clip_value=0.0082,dropout_prob=0.2500,embedding_dim=64,hidden_dim=32,lr_d=0.0002,lr_g=0.0007,n_disc_steps=3,num_heads=8,num_layers=3",0.0006908194723912238,0.0002345017381242522,64,32,64,3,0.25,8,True,3,0.008151398223004789,rmsprop,25
61475_00146,0.6931481957435608,1724196991,,True,5,2024-08-20_19-36-31,22.724470853805542,115.95549011230469,727553,WUSSYRD230001,172.27.161.222,115.95549011230469,5,"146_batch_size=128,bidirectional=True,clip_value=0.0032,dropout_prob=0.5000,embedding_dim=16,hidden_dim=32,lr_d=0.0000,lr_g=0.0109,n_disc_steps=3,num_heads=4,num_layers=3",0.01088215842737888,2.223118522368846e-05,128,32,16,3,0.5,4,True,3,0.0032415163018970974,rmsprop,25
61475_00147,0.6930769681930542,1724197366,,True,25,2024-08-20_19-42-46,14.71718978881836,371.7506580352783,728154,WUSSYRD230001,172.27.161.222,371.7506580352783,25,"147_batch_size=32,bidirectional=True,clip_value=0.0017,dropout_prob=0.2500,embedding_dim=32,hidden_dim=32,lr_d=0.0004,lr_g=0.0045,n_disc_steps=1,num_heads=2,num_layers=2",0.004462842131165347,0.00037228210369464037,32,32,32,2,0.25,2,True,1,0.001692585394632725,rmsprop,25
61475_00148,0.6936718225479126,1724197464,,True,10,2024-08-20_19-44-24,37.36156892776489,378.55066752433777,728747,WUSSYRD230001,172.27.161.222,378.55066752433777,10,"148_batch_size=64,bidirectional=False,clip_value=0.0031,dropout_prob=0.5000,embedding_dim=16,hidden_dim=32,lr_d=0.0014,lr_g=0.0003,n_disc_steps=5,num_heads=2,num_layers=3",0.0002549557088603925,0.0013798430935204637,64,32,16,3,0.5,2,False,5,0.0031084896710524643,rmsprop,25
61475_00149,0.694115936756134,1724197523,,True,5,2024-08-20_19-45-23,30.397717237472534,154.5480318069458,729978,WUSSYRD230001,172.27.161.222,154.5480318069458,5,"149_batch_size=64,bidirectional=True,clip_value=0.0017,dropout_prob=0.2500,embedding_dim=64,hidden_dim=64,lr_d=0.0078,lr_g=0.0001,n_disc_steps=3,num_heads=4,num_layers=2",8.375432432278408e-05,0.0078429542323729,64,64,64,2,0.25,4,True,3,0.0017419349599120267,rmsprop,25
61475_00150,0.6931555867195129,1724197535,,True,5,2024-08-20_19-45-35,13.288615703582764,67.36888194084167,730470,WUSSYRD230001,172.27.161.222,67.36888194084167,5,"150_batch_size=64,bidirectional=False,clip_value=0.0013,dropout_prob=0.5000,embedding_dim=64,hidden_dim=64,lr_d=0.0000,lr_g=0.0001,n_disc_steps=1,num_heads=2,num_layers=2",9.491076803555784e-05,4.603391866955248e-05,64,64,64,2,0.5,2,False,1,0.001269819223879354,rmsprop,25
61475_00151,0.6934837698936462,1724197638,,True,5,2024-08-20_19-47-18,21.697179794311523,111.43017077445984,730953,WUSSYRD230001,172.27.161.222,111.43017077445984,5,"151_batch_size=128,bidirectional=False,clip_value=0.0028,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0013,lr_g=0.0002,n_disc_steps=3,num_heads=2,num_layers=3",0.00023277508257783032,0.0012764638294114879,128,16,64,3,0.5,2,False,3,0.0027695644079726058,rmsprop,25
61475_00152,0.6937729716300964,1724198034,,True,10,2024-08-20_19-53-54,49.37560319900513,496.41628193855286,731260,WUSSYRD230001,172.27.161.222,496.41628193855286,10,"152_batch_size=32,bidirectional=True,clip_value=0.0090,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0018,lr_g=0.0000,n_disc_steps=3,num_heads=4,num_layers=3",2.7591310772420995e-05,0.0017956346897531523,32,128,32,3,0.5,4,True,3,0.009031665325283142,rmsprop,25
61475_00153,0.6931412220001221,1724197923,,True,20,2024-08-20_19-52-03,14.253398180007935,281.6971175670624,731787,WUSSYRD230001,172.27.161.222,281.6971175670624,20,"153_batch_size=32,bidirectional=False,clip_value=0.0037,dropout_prob=0.2500,embedding_dim=16,hidden_dim=64,lr_d=0.0000,lr_g=0.0001,n_disc_steps=1,num_heads=4,num_layers=3",6.833239871522827e-05,2.461393272367653e-05,32,64,16,3,0.25,4,False,1,0.00374792141330843,rmsprop,25
61475_00154,0.691844642162323,1724198690,,True,25,2024-08-20_20-04-50,30.321796655654907,763.887195110321,732960,WUSSYRD230001,172.27.161.222,763.887195110321,25,"154_batch_size=32,bidirectional=True,clip_value=0.0029,dropout_prob=0.2500,embedding_dim=16,hidden_dim=32,lr_d=0.0198,lr_g=0.0000,n_disc_steps=3,num_heads=8,num_layers=2",2.242266820485526e-05,0.019802605144108584,32,32,16,2,0.25,8,True,3,0.0028597636912206124,rmsprop,25
61475_00155,0.693165123462677,1724198166,,True,5,2024-08-20_19-56-06,25.155537605285645,128.82560992240906,733468,WUSSYRD230001,172.27.161.222,128.82560992240906,5,"155_batch_size=64,bidirectional=False,clip_value=0.0031,dropout_prob=0.2500,embedding_dim=16,hidden_dim=32,lr_d=0.0001,lr_g=0.0024,n_disc_steps=3,num_heads=8,num_layers=3",0.002439023163552557,7.160059566488456e-05,64,32,16,3,0.25,8,False,3,0.0030600130260451854,rmsprop,25
61475_00156,0.6930981278419495,1724199232,,True,25,2024-08-20_20-13-52,42.91775679588318,1063.1696729660034,734078,WUSSYRD230001,172.27.161.222,1063.1696729660034,25,"156_batch_size=128,bidirectional=True,clip_value=0.0023,dropout_prob=0.2500,embedding_dim=16,hidden_dim=64,lr_d=0.0002,lr_g=0.0004,n_disc_steps=5,num_heads=2,num_layers=2",0.0003548118341211306,0.0002041503705675328,128,64,16,2,0.25,2,True,5,0.0022866784940652014,rmsprop,25
61475_00157,0.6931471824645996,1724199026,,True,10,2024-08-20_20-10-26,33.07247853279114,333.3360426425934,735507,WUSSYRD230001,172.27.161.222,333.3360426425934,10,"157_batch_size=32,bidirectional=True,clip_value=0.0053,dropout_prob=0.2500,embedding_dim=32,hidden_dim=64,lr_d=0.0006,lr_g=0.0001,n_disc_steps=3,num_heads=8,num_layers=2",0.00010761256817229075,0.000569476798189977,32,64,32,2,0.25,8,True,3,0.00532232728247821,rmsprop,25
61475_00158,0.6939348578453064,1724199106,,True,5,2024-08-20_20-11-46,14.902669191360474,76.96491193771362,736513,WUSSYRD230001,172.27.161.222,76.96491193771362,5,"158_batch_size=64,bidirectional=True,clip_value=0.0017,dropout_prob=0.5000,embedding_dim=64,hidden_dim=64,lr_d=0.0031,lr_g=0.0001,n_disc_steps=1,num_heads=8,num_layers=3",6.153993765131765e-05,0.003064257310619371,64,64,64,3,0.5,8,True,1,0.001712138360673615,rmsprop,25
61475_00159,0.6955810785293579,1724199323,,True,5,2024-08-20_20-15-23,42.04743242263794,213.753244638443,737044,WUSSYRD230001,172.27.161.222,213.753244638443,5,"159_batch_size=64,bidirectional=False,clip_value=0.0058,dropout_prob=0.5000,embedding_dim=64,hidden_dim=32,lr_d=0.0069,lr_g=0.0056,n_disc_steps=5,num_heads=4,num_layers=3",0.005564310461050351,0.006889345103204888,64,32,64,3,0.5,4,False,5,0.005794209485010747,rmsprop,25
61475_00160,0.6932101845741272,1724199453,,True,5,2024-08-20_20-17-33,42.79778265953064,217.1748366355896,737511,WUSSYRD230001,172.27.161.222,217.1748366355896,5,"160_batch_size=128,bidirectional=True,clip_value=0.0027,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0002,lr_g=0.0002,n_disc_steps=3,num_heads=8,num_layers=2",0.00020839259249377405,0.00023696066629417324,128,128,32,2,0.5,8,True,3,0.0027283682683583743,rmsprop,25
61475_00161,0.6931812167167664,1724199451,,True,10,2024-08-20_20-17-31,12.247692346572876,124.79160189628601,737936,WUSSYRD230001,172.27.161.222,124.79160189628601,10,"161_batch_size=64,bidirectional=False,clip_value=0.0037,dropout_prob=0.2500,embedding_dim=64,hidden_dim=32,lr_d=0.0001,lr_g=0.0001,n_disc_steps=1,num_heads=4,num_layers=2",5.649279600631326e-05,0.00014288487111471294,64,32,64,2,0.25,4,False,1,0.0036902316066759976,rmsprop,25
61475_00162,0.6932088732719421,1724199715,,True,10,2024-08-20_20-21-55,25.710427284240723,260.52715492248535,738680,WUSSYRD230001,172.27.161.222,260.52715492248535,10,"162_batch_size=64,bidirectional=False,clip_value=0.0039,dropout_prob=0.5000,embedding_dim=32,hidden_dim=64,lr_d=0.0002,lr_g=0.0014,n_disc_steps=3,num_heads=4,num_layers=3",0.0013721519767425203,0.00024652020616223406,64,64,32,3,0.5,4,False,3,0.0038930897536403955,rmsprop,25
61475_00163,0.6931982636451721,1724199670,,True,5,2024-08-20_20-21-10,42.42614150047302,213.9109320640564,738735,WUSSYRD230001,172.27.161.222,213.9109320640564,5,"163_batch_size=64,bidirectional=False,clip_value=0.0011,dropout_prob=0.2500,embedding_dim=64,hidden_dim=32,lr_d=0.0002,lr_g=0.0010,n_disc_steps=5,num_heads=4,num_layers=2",0.0010425430766676385,0.00020461628754322552,64,32,64,2,0.25,4,False,5,0.0011481465331591872,rmsprop,25
61475_00164,0.6967118382453918,1724200068,,True,10,2024-08-20_20-27-48,39.43441390991211,394.5317416191101,739740,WUSSYRD230001,172.27.161.222,394.5317416191101,10,"164_batch_size=64,bidirectional=True,clip_value=0.0066,dropout_prob=0.2500,embedding_dim=16,hidden_dim=16,lr_d=0.0147,lr_g=0.0198,n_disc_steps=5,num_heads=8,num_layers=2",0.01980521342035709,0.014666057497310616,64,16,16,2,0.25,8,True,5,0.006572845571279755,rmsprop,25
61475_00165,0.6975651383399963,1724199834,,True,5,2024-08-20_20-23-54,22.735311031341553,115.97369647026062,740120,WUSSYRD230001,172.27.161.222,115.97369647026062,5,"165_batch_size=128,bidirectional=True,clip_value=0.0095,dropout_prob=0.5000,embedding_dim=64,hidden_dim=16,lr_d=0.0167,lr_g=0.0057,n_disc_steps=3,num_heads=2,num_layers=3",0.0057201831467358025,0.01672588571377734,128,16,64,3,0.5,2,True,3,0.009481241461186507,rmsprop,25
61475_00166,0.6952734589576721,1724199905,,True,5,2024-08-20_20-25-05,13.116418600082397,67.42669677734375,740695,WUSSYRD230001,172.27.161.222,67.42669677734375,5,"166_batch_size=64,bidirectional=True,clip_value=0.0040,dropout_prob=0.5000,embedding_dim=64,hidden_dim=32,lr_d=0.0082,lr_g=0.0121,n_disc_steps=1,num_heads=2,num_layers=3",0.012061421218704335,0.008170831133888369,64,32,64,3,0.5,2,True,1,0.004041505667232655,rmsprop,25
61475_00167,0.6932469010353088,1724200107,,True,5,2024-08-20_20-28-27,39.5789532661438,198.38728857040405,741201,WUSSYRD230001,172.27.161.222,198.38728857040405,5,"167_batch_size=64,bidirectional=False,clip_value=0.0040,dropout_prob=0.2500,embedding_dim=32,hidden_dim=64,lr_d=0.0003,lr_g=0.0158,n_disc_steps=5,num_heads=2,num_layers=3",0.01583702974856232,0.00033829786628383903,64,64,32,3,0.25,2,False,5,0.0039717438812833985,rmsprop,25
61475_00168,0.6931471824645996,1724201108,,True,20,2024-08-20_20-45-08,50.864991426467896,1036.4813714027405,741817,WUSSYRD230001,172.27.161.222,1036.4813714027405,20,"168_batch_size=32,bidirectional=True,clip_value=0.0068,dropout_prob=0.2500,embedding_dim=64,hidden_dim=16,lr_d=0.0018,lr_g=0.0009,n_disc_steps=5,num_heads=4,num_layers=2",0.0008564542921285286,0.001806223461719767,32,16,64,2,0.25,4,True,5,0.0067779852660584386,rmsprop,25
61475_00169,0.6931250095367432,1724200895,,True,25,2024-08-20_20-41-35,31.32059335708618,785.4909844398499,742135,WUSSYRD230001,172.27.161.222,785.4909844398499,25,"169_batch_size=32,bidirectional=False,clip_value=0.0067,dropout_prob=0.5000,embedding_dim=32,hidden_dim=64,lr_d=0.0004,lr_g=0.0000,n_disc_steps=3,num_heads=8,num_layers=3",2.6468060540530317e-05,0.0004466240014203028,32,64,32,3,0.5,8,False,3,0.006747363440191921,rmsprop,25
61475_00170,0.6931765675544739,1724201566,,True,20,2024-08-20_20-52-46,33.28967213630676,667.5111839771271,743966,WUSSYRD230001,172.27.161.222,667.5111839771271,20,"170_batch_size=128,bidirectional=True,clip_value=0.0093,dropout_prob=0.5000,embedding_dim=16,hidden_dim=16,lr_d=0.0058,lr_g=0.0088,n_disc_steps=5,num_heads=2,num_layers=2",0.008756738496339709,0.005829478195848834,128,16,16,2,0.5,2,True,5,0.009279108823908692,rmsprop,25
61475_00171,0.6931853294372559,1724201403,,True,5,2024-08-20_20-50-03,58.1775164604187,291.76058053970337,744665,WUSSYRD230001,172.27.161.222,291.76058053970337,5,"171_batch_size=32,bidirectional=True,clip_value=0.0012,dropout_prob=0.2500,embedding_dim=64,hidden_dim=64,lr_d=0.0002,lr_g=0.0011,n_disc_steps=5,num_heads=2,num_layers=2",0.0010639623061579888,0.00015257173513970795,32,64,64,2,0.25,2,True,5,0.0011820929893933219,rmsprop,25
61475_00172,0.6931472420692444,1724201864,,True,10,2024-08-20_20-57-44,45.256134033203125,457.56385803222656,745482,WUSSYRD230001,172.27.161.222,457.56385803222656,10,"172_batch_size=128,bidirectional=False,clip_value=0.0022,dropout_prob=0.5000,embedding_dim=32,hidden_dim=128,lr_d=0.0008,lr_g=0.0001,n_disc_steps=5,num_heads=8,num_layers=3",0.00010657321164805715,0.0008182751002921432,128,128,32,3,0.5,8,False,5,0.0021601097366994487,rmsprop,25
